audit_id,relation,predicate_label,predicate_family,rgb_pair_crop_path,geometry_projection_path,pair_ply_path,physical_validity_label,confidence,primary_reason_code,evidence_sufficient,decision_basis,notes,reviewer_id,reviewed_at
PV-0069,picture --higher than--> picture,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0069.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0069.ply,physically_invalid,high,vertical_order_inconsistent,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0070,wall --close by--> fireplace,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0070.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0070.ply,physically_valid,medium,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0071,cabinet --close by--> chair,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0071.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0071.ply,physically_valid,medium,geometry_supports_relation,true,evidence_only_visual_adjudication,the cabinet and chair are adjacent at a small separation relative to their extents,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0072,towel --close by--> shower curtain,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0072.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0072.ply,ambiguous,low,predicate_semantically_underspecified,true,evidence_only_visual_adjudication,the towel-curtain separation is near a context-dependent close-by boundary,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0073,object --supported by--> item,supported by,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0073.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0073.ply,unobservable,low,occlusion_or_insufficient_evidence,false,evidence_only_visual_adjudication,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0074,curtain --close by--> ceiling,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0074.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0074.ply,physically_valid,high,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0075,clutter --lying on--> wall,lying on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0075.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0075.ply,physically_invalid,high,contact_or_support_missing,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0076,table --close by--> table,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0076.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0076.ply,physically_invalid,high,distance_inconsistent,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0077,toilet --lower than--> wall,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0077.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0077.ply,physically_valid,medium,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0078,books --standing on--> wall,standing on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0078.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0078.ply,ambiguous,low,predicate_semantically_underspecified,true,evidence_only_visual_adjudication,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0079,frame --higher than--> shelf,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0079.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0079.ply,physically_valid,medium,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0080,tv --higher than--> radiator,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0080.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0080.ply,physically_valid,medium,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0081,shelf --higher than--> floor,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0081.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0081.ply,physically_valid,medium,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0082,curtain --lying on--> wall,lying on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0082.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0082.ply,ambiguous,low,predicate_semantically_underspecified,true,evidence_only_visual_adjudication,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0083,kitchen cabinet --supported by--> floor,supported by,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0083.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0083.ply,physically_invalid,medium,contact_or_support_missing,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0084,plant --close by--> wall,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0084.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0084.ply,physically_valid,high,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0085,pillow --standing on--> pillow,standing on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0085.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0085.ply,ambiguous,low,predicate_semantically_underspecified,true,evidence_only_visual_adjudication,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0086,doorframe --standing on--> floor,standing on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0086.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0086.ply,physically_valid,high,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0087,sofa --standing on--> item,standing on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0087.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0087.ply,ambiguous,low,predicate_semantically_underspecified,true,evidence_only_visual_adjudication,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0088,chair --close by--> vase,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0088.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0088.ply,physically_invalid,high,distance_inconsistent,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0089,doorframe --standing on--> wall,standing on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0089.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0089.ply,physically_invalid,medium,contact_or_support_missing,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0090,clock --higher than--> ceiling,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0090.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0090.ply,physically_invalid,high,vertical_order_inconsistent,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0091,floor --close by--> door,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0091.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0091.ply,physically_valid,high,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0092,toilet --higher than--> ceiling,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0092.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0092.ply,physically_invalid,high,vertical_order_inconsistent,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0093,pillow --lying on--> wall,lying on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0093.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0093.ply,ambiguous,low,predicate_semantically_underspecified,true,evidence_only_visual_adjudication,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0094,plant --standing on--> frame,standing on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0094.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0094.ply,physically_invalid,high,contact_or_support_missing,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0095,pillow --lying on--> ceiling,lying on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0095.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0095.ply,physically_invalid,medium,contact_or_support_missing,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0096,floor --higher than--> sink,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0096.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0096.ply,physically_invalid,high,vertical_order_inconsistent,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0097,shelf --lower than--> armchair,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0097.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0097.ply,physically_invalid,medium,vertical_order_inconsistent,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0098,floor --higher than--> wall,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0098.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0098.ply,physically_invalid,medium,vertical_order_inconsistent,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0099,toilet paper --close by--> cleanser,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0099.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0099.ply,physically_valid,medium,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0100,trashcan --close by--> door,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0100.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0100.ply,physically_invalid,medium,distance_inconsistent,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
