audit_id,relation,predicate_label,predicate_family,geometry_projection_path,rgb_pair_crop_path,pair_ply_path,physical_validity_label,confidence,primary_reason_code,evidence_sufficient,notes,reviewer_id,reviewed_at
PV-0041,flowers --standing on--> cabinet,standing on,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0041.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0041.ply,physically_invalid,high,standing_support_absent,True,codex_blinded_rereview_v2:center_dz_norm=-0.3202;bbox_gap_norm=1.0046;xy_bbox_gap_norm=1.0046;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=1.0361;surface_p10_norm=1.0893;subject_vertical_aspect=1.5602;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:51.767656+00:00
PV-0042,shelf --close by--> bath cabinet,close by,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0042.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0042.ply,physically_invalid,high,large_relative_separation,True,codex_blinded_rereview_v2:center_dz_norm=-0.1526;bbox_gap_norm=1.9292;xy_bbox_gap_norm=1.9292;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=2.3014;surface_p10_norm=2.3553;subject_vertical_aspect=0.1975;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:51.770119+00:00
PV-0043,desk --lying on--> chair,lying on,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0043.png,local_dataset/qwen_vl_crops/full_validation/c2d99347-1947-2fbf-834b-f95790c125dd_1/16_23/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0043.ply,ambiguous,low,lying_pose_or_contact_unclear,True,codex_blinded_rereview_v2:center_dz_norm=0.1025;bbox_gap_norm=0.0000;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=0.8685;support_gap_norm=-0.5716;surface_p02_norm=0.0130;surface_p10_norm=0.0355;subject_vertical_aspect=0.6839;local_object_points=1164,codex_blinded_rereview_v2,2026-07-10T07:14:51.776964+00:00
PV-0044,box --standing on--> chair,standing on,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0044.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0044.ply,physically_invalid,high,standing_support_absent,True,codex_blinded_rereview_v2:center_dz_norm=0.2516;bbox_gap_norm=3.4974;xy_bbox_gap_norm=3.4974;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=3.6849;surface_p10_norm=3.7399;subject_vertical_aspect=0.7258;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:51.779673+00:00
PV-0045,table --close by--> wall,close by,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0045.png,local_dataset/qwen_vl_crops/full_validation/c2d99349-1947-2fbf-837e-a0bd5e027c52_3/24_5/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0045.ply,physically_valid,high,near_visible_surfaces,True,codex_blinded_rereview_v2:center_dz_norm=-0.3857;bbox_gap_norm=0.0000;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=0.6272;support_gap_norm=-0.9843;surface_p02_norm=0.0000;surface_p10_norm=0.0125;subject_vertical_aspect=0.4671;local_object_points=519,codex_blinded_rereview_v2,2026-07-10T07:14:51.786283+00:00
PV-0046,wall --close by--> wardrobe,close by,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0046.png,local_dataset/qwen_vl_crops/full_validation/c2d99343-1947-2fbf-808f-92dbb7d47aa5_1/8_2/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0046.ply,ambiguous,low,proximity_requires_scene_context,True,codex_blinded_rereview_v2:center_dz_norm=0.2841;bbox_gap_norm=0.4790;xy_bbox_gap_norm=0.4790;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=0.7668;surface_p10_norm=0.7982;subject_vertical_aspect=0.7960;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:51.792750+00:00
PV-0047,wall --close by--> sofa,close by,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0047.png,local_dataset/qwen_vl_crops/full_validation/6bde60cb-9162-246f-8cf5-d04f7426e56f_1/3_7/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0047.ply,physically_valid,high,near_visible_surfaces,True,codex_blinded_rereview_v2:center_dz_norm=0.1899;bbox_gap_norm=0.0000;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=0.5361;support_gap_norm=-0.1921;surface_p02_norm=0.0135;surface_p10_norm=0.0412;subject_vertical_aspect=0.6257;local_object_points=1251,codex_blinded_rereview_v2,2026-07-10T07:14:51.800000+00:00
PV-0048,wall --standing on--> cupboard,standing on,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0048.png,local_dataset/qwen_vl_crops/full_validation/4fbad31e-465b-2a5d-84b7-c0ddea978db4_6/8_7/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0048.ply,ambiguous,low,standing_pose_or_contact_unclear,True,codex_blinded_rereview_v2:center_dz_norm=0.3366;bbox_gap_norm=0.0000;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=0.6848;support_gap_norm=-0.4974;surface_p02_norm=0.0223;surface_p10_norm=0.0725;subject_vertical_aspect=0.8365;local_object_points=1800,codex_blinded_rereview_v2,2026-07-10T07:14:51.807228+00:00
PV-0049,box --lying on--> floor,lying on,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0049.png,local_dataset/qwen_vl_crops/full_validation/75c25975-9ca2-2844-9769-84677f46d4cf_2/35_1/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0049.ply,ambiguous,low,lying_pose_or_contact_unclear,True,codex_blinded_rereview_v2:center_dz_norm=0.3007;bbox_gap_norm=0.2374;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;support_gap_norm=None;surface_p02_norm=0.3366;surface_p10_norm=0.3735;subject_vertical_aspect=0.8084;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:51.810238+00:00
PV-0050,floor --higher than--> wall,higher than,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0050.png,local_dataset/qwen_vl_crops/full_validation/38770ca3-86d7-27b8-85a7-7d840ffdec6a_2/1_26/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0050.ply,physically_invalid,medium,moderate_reversed_vertical_order,True,codex_blinded_rereview_v2:center_dz_norm=-0.2974;bbox_gap_norm=0.0000;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;support_gap_norm=-0.4668;surface_p02_norm=0.0133;surface_p10_norm=0.0549;subject_vertical_aspect=0.0500;local_object_points=1447,codex_blinded_rereview_v2,2026-07-10T07:14:51.817267+00:00
PV-0051,ceiling --lower than--> table,lower than,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0051.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0051.ply,physically_invalid,high,clear_reversed_vertical_order,True,codex_blinded_rereview_v2:center_dz_norm=1.0272;bbox_gap_norm=1.0786;xy_bbox_gap_norm=0.6144;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=1.1775;surface_p10_norm=1.2716;subject_vertical_aspect=0.0618;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:51.822686+00:00
PV-0052,bottle --close by--> toilet brush,close by,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0052.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0052.ply,physically_invalid,high,large_relative_separation,True,codex_blinded_rereview_v2:center_dz_norm=4.7886;bbox_gap_norm=4.1394;xy_bbox_gap_norm=0.7875;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=4.2279;surface_p10_norm=4.2888;subject_vertical_aspect=1.8273;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:51.823072+00:00
PV-0053,floor --higher than--> pillow,higher than,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0053.png,local_dataset/qwen_vl_crops/full_validation/a0905fd9-66f7-2272-9dfb-0483fdcc54c7_5/1_84/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0053.ply,physically_invalid,medium,moderate_reversed_vertical_order,True,codex_blinded_rereview_v2:center_dz_norm=-0.1453;bbox_gap_norm=0.0551;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;support_gap_norm=-0.2066;surface_p02_norm=0.1050;surface_p10_norm=0.1347;subject_vertical_aspect=0.0181;local_object_points=475,codex_blinded_rereview_v2,2026-07-10T07:14:51.829003+00:00
PV-0054,wall --supported by--> ceiling,supported by,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0054.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0054.ply,ambiguous,low,support_surface_or_contact_unclear,True,codex_blinded_rereview_v2:center_dz_norm=-0.2244;bbox_gap_norm=0.0012;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=0.8126;support_gap_norm=-0.5333;surface_p02_norm=0.0172;surface_p10_norm=0.0579;subject_vertical_aspect=0.9348;local_object_points=440,codex_blinded_rereview_v2,2026-07-10T07:14:51.835625+00:00
PV-0055,shelf --lower than--> item,lower than,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0055.png,local_dataset/qwen_vl_crops/full_validation/4a9a43d4-7736-2874-87a6-0c3089281af8_1/10_60/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0055.ply,physically_valid,high,clear_directed_vertical_order,True,codex_blinded_rereview_v2:center_dz_norm=-1.1096;bbox_gap_norm=0.5622;xy_bbox_gap_norm=0.3282;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=0.6697;surface_p10_norm=0.7619;subject_vertical_aspect=1.7837;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:51.840915+00:00
PV-0056,bedside table --close by--> clutter,close by,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0056.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0056.ply,physically_invalid,high,large_relative_separation,True,codex_blinded_rereview_v2:center_dz_norm=0.2890;bbox_gap_norm=3.6861;xy_bbox_gap_norm=3.6861;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=3.8613;surface_p10_norm=3.9727;subject_vertical_aspect=1.1256;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:51.846599+00:00
PV-0057,floor --higher than--> oven,higher than,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0057.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0057.ply,physically_invalid,medium,moderate_reversed_vertical_order,True,codex_blinded_rereview_v2:center_dz_norm=-0.2696;bbox_gap_norm=0.1376;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=0.2696;support_gap_norm=-0.3231;surface_p02_norm=0.2505;surface_p10_norm=0.2666;subject_vertical_aspect=0.0664;local_object_points=413,codex_blinded_rereview_v2,2026-07-10T07:14:51.852776+00:00
PV-0058,window --supported by--> floor,supported by,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0058.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0058.ply,ambiguous,low,support_surface_or_contact_unclear,True,codex_blinded_rereview_v2:center_dz_norm=0.5949;bbox_gap_norm=0.2803;xy_bbox_gap_norm=0.0989;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=0.3913;surface_p10_norm=0.4397;subject_vertical_aspect=0.4402;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:51.859742+00:00
PV-0059,kitchen cabinet --close by--> toaster,close by,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0059.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0059.ply,ambiguous,low,proximity_requires_scene_context,True,codex_blinded_rereview_v2:center_dz_norm=0.6564;bbox_gap_norm=0.4274;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=0.1687;support_gap_norm=None;surface_p02_norm=0.4400;surface_p10_norm=0.5106;subject_vertical_aspect=0.6237;local_object_points=6,codex_blinded_rereview_v2,2026-07-10T07:14:51.863090+00:00
PV-0060,stand --lower than--> pc,lower than,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0060.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0060.ply,ambiguous,low,near_tied_vertical_extent,True,codex_blinded_rereview_v2:center_dz_norm=-0.0881;bbox_gap_norm=1.0340;xy_bbox_gap_norm=1.0340;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=1.1666;surface_p10_norm=1.2166;subject_vertical_aspect=0.6723;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:51.866820+00:00
PV-0061,scale --lower than--> lamp,lower than,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0061.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0061.ply,physically_valid,high,clear_directed_vertical_order,True,codex_blinded_rereview_v2:center_dz_norm=-2.3738;bbox_gap_norm=3.4498;xy_bbox_gap_norm=2.6770;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=3.7492;surface_p10_norm=3.8281;subject_vertical_aspect=0.1467;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:51.868279+00:00
PV-0062,box --close by--> chair,close by,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0062.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0062.ply,physically_invalid,high,large_relative_separation,True,codex_blinded_rereview_v2:center_dz_norm=0.4244;bbox_gap_norm=1.1396;xy_bbox_gap_norm=1.1396;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=1.3548;surface_p10_norm=1.4417;subject_vertical_aspect=0.3884;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:51.871345+00:00
PV-0063,player --lower than--> windowsill,lower than,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0063.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0063.ply,physically_invalid,medium,moderate_reversed_vertical_order,True,codex_blinded_rereview_v2:center_dz_norm=0.1345;bbox_gap_norm=0.0000;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;support_gap_norm=-0.2675;surface_p02_norm=0.0000;surface_p10_norm=0.0474;subject_vertical_aspect=0.4420;local_object_points=137,codex_blinded_rereview_v2,2026-07-10T07:14:51.873655+00:00
PV-0064,window --supported by--> floor,supported by,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0064.png,local_dataset/qwen_vl_crops/full_validation/bf9a3dd9-45a5-2e80-817c-f918e193231b_2/19_1/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0064.ply,ambiguous,low,support_surface_or_contact_unclear,True,codex_blinded_rereview_v2:center_dz_norm=0.4129;bbox_gap_norm=0.2362;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=0.0914;support_gap_norm=0.2432;surface_p02_norm=0.2538;surface_p10_norm=0.2905;subject_vertical_aspect=1.1884;local_object_points=87,codex_blinded_rereview_v2,2026-07-10T07:14:51.880609+00:00
PV-0065,tv --standing on--> tv stand,standing on,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0065.png,local_dataset/qwen_vl_crops/full_validation/7747a50c-9431-24e8-877d-e60c3a341cc2_7/37_36/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0065.ply,physically_valid,high,contact_with_upright_pose,True,codex_blinded_rereview_v2:center_dz_norm=0.3977;bbox_gap_norm=0.0000;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;support_gap_norm=-0.0912;surface_p02_norm=0.0000;surface_p10_norm=0.0310;subject_vertical_aspect=0.8305;local_object_points=959,codex_blinded_rereview_v2,2026-07-10T07:14:51.887264+00:00
PV-0066,floor --standing on--> wall,standing on,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0066.png,local_dataset/qwen_vl_crops/full_validation/6bde6083-9162-246f-8c9c-e170212059b2_2/1_3/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0066.ply,ambiguous,low,standing_pose_or_contact_unclear,True,codex_blinded_rereview_v2:center_dz_norm=-0.2059;bbox_gap_norm=0.0000;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=0.9314;support_gap_norm=-0.4324;surface_p02_norm=0.0091;surface_p10_norm=0.0383;subject_vertical_aspect=0.0282;local_object_points=1800,codex_blinded_rereview_v2,2026-07-10T07:14:51.894373+00:00
PV-0067,chair --supported by--> floor,supported by,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0067.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0067.ply,physically_valid,high,direct_support_contact,True,codex_blinded_rereview_v2:center_dz_norm=0.0643;bbox_gap_norm=0.0000;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;support_gap_norm=-0.0157;surface_p02_norm=0.0136;surface_p10_norm=0.0292;subject_vertical_aspect=0.9907;local_object_points=61,codex_blinded_rereview_v2,2026-07-10T07:14:51.900854+00:00
PV-0068,curtain --close by--> lamp,close by,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0068.png,local_dataset/qwen_vl_crops/full_validation/b05fdd8a-fca0-2d4f-8ac5-f6ae697787f5_3/6_19/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0068.ply,physically_invalid,medium,separated_relative_to_pair_scale,True,codex_blinded_rereview_v2:center_dz_norm=-0.1213;bbox_gap_norm=0.5822;xy_bbox_gap_norm=0.5822;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=0.6028;surface_p10_norm=0.6596;subject_vertical_aspect=1.8833;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:51.903847+00:00
PV-0069,picture --higher than--> picture,higher than,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0069.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0069.ply,physically_invalid,high,clear_reversed_vertical_order,True,codex_blinded_rereview_v2:center_dz_norm=-0.9788;bbox_gap_norm=0.1323;xy_bbox_gap_norm=0.0526;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=0.1608;surface_p10_norm=0.3965;subject_vertical_aspect=1.1219;local_object_points=7,codex_blinded_rereview_v2,2026-07-10T07:14:51.904442+00:00
PV-0070,wall --close by--> fireplace,close by,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0070.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0070.ply,physically_valid,high,near_visible_surfaces,True,codex_blinded_rereview_v2:center_dz_norm=0.0349;bbox_gap_norm=0.1193;xy_bbox_gap_norm=0.1193;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=0.3364;surface_p10_norm=0.3612;subject_vertical_aspect=0.2011;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:51.910658+00:00
PV-0071,cabinet --close by--> chair,close by,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0071.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0071.ply,ambiguous,low,proximity_requires_scene_context,True,codex_blinded_rereview_v2:center_dz_norm=0.1015;bbox_gap_norm=0.1598;xy_bbox_gap_norm=0.1598;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=0.3829;surface_p10_norm=0.4028;subject_vertical_aspect=0.8209;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:51.917378+00:00
PV-0072,towel --close by--> shower curtain,close by,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0072.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0072.ply,physically_invalid,medium,separated_relative_to_pair_scale,True,codex_blinded_rereview_v2:center_dz_norm=-0.4083;bbox_gap_norm=0.5919;xy_bbox_gap_norm=0.5919;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=0.5997;surface_p10_norm=0.6623;subject_vertical_aspect=2.7785;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:51.919788+00:00
