audit_id,relation,predicate_family,rgb_pair_crop_path,geometry_projection_path,pair_ply_path,proxy_label,proxy_confidence,proxy_reason,verdict,corrected_label,comment,reviewer_id,reviewed_at
PV-0079,frame --higher than--> shelf,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0079.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0079.ply,physically_valid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0080,tv --higher than--> radiator,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0080.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0080.ply,physically_valid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0081,shelf --higher than--> floor,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0081.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0081.ply,physically_valid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0082,curtain --lying on--> wall,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0082.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0082.ply,ambiguous,low,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0083,kitchen cabinet --supported by--> floor,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0083.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0083.ply,physically_invalid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0084,plant --close by--> wall,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0084.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0084.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0085,pillow --standing on--> pillow,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0085.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0085.ply,ambiguous,low,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0086,doorframe --standing on--> floor,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0086.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0086.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0087,sofa --standing on--> item,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0087.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0087.ply,ambiguous,low,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0088,chair --close by--> vase,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0088.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0088.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0089,doorframe --standing on--> wall,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0089.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0089.ply,physically_invalid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0090,clock --higher than--> ceiling,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0090.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0090.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0091,floor --close by--> door,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0091.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0091.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0092,toilet --higher than--> ceiling,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0092.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0092.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0093,pillow --lying on--> wall,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0093.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0093.ply,ambiguous,low,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0094,plant --standing on--> frame,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0094.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0094.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0095,pillow --lying on--> ceiling,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0095.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0095.ply,physically_invalid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0096,floor --higher than--> sink,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0096.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0096.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0097,shelf --lower than--> armchair,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0097.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0097.ply,physically_invalid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0098,floor --higher than--> wall,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0098.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0098.ply,physically_invalid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0099,toilet paper --close by--> cleanser,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0099.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0099.ply,physically_valid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0100,trashcan --close by--> door,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0100.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0100.ply,physically_invalid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0101,shelf --lower than--> chair,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0101.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0101.ply,physically_invalid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0102,cabinet --lower than--> shelf,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0102.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0102.ply,physically_valid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0103,bookshelf --standing on--> floor,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0103.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0103.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0104,side table --higher than--> pillow,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0104.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0104.ply,physically_valid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0105,shelf --close by--> wall,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0105.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0105.ply,physically_valid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0106,wall --lower than--> plant,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0106.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0106.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0107,clutter --lying on--> wall,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0107.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0107.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0108,wall --standing on--> cabinet,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0108.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0108.ply,physically_invalid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0109,floor --lying on--> heater,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0109.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0109.ply,physically_invalid,medium,the floor is not lying on or supported by the heater,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0110,sink --close by--> recycle bin,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0110.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0110.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0111,curtain --lying on--> floor,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0111.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0111.ply,physically_invalid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0112,pillow --lower than--> pillow,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0112.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0112.ply,physically_valid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0113,table --close by--> radiator,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0113.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0113.ply,ambiguous,low,the table-radiator separation is plausible but context-dependent for close by,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
