audit_id,relation,predicate_family,geometry_projection_path,rgb_pair_crop_path,proxy_label,proxy_confidence,proxy_reason_code,proxy_rule,visible_geometry_cues,human_final_label,human_confidence,human_reason_code,human_notes,reviewer_id,reviewed_at
PV-0063,player --lower than--> windowsill,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0063.png,,physically_invalid,medium,vertical_order_inconsistent,directed_center_height_reversed_le_-0.12,center_dz_norm=0.1541;bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.0161;subject_vertical_aspect=0.4635;local_object_points=139,,,,,,
PV-0064,window --supported by--> floor,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0064.png,local_dataset/qwen_vl_crops/full_validation/bf9a3dd9-45a5-2e80-817c-f918e193231b_2/19_1/pair_view_000.png,ambiguous,low,support_configuration_uncertain,contact_band_or_footprint_uncertain,center_dz_norm=0.4622;bbox_gap_norm=0.3058;xy_overlap_ratio=0.0000;local_vertical_gap_norm=0.2907;subject_vertical_aspect=1.3213;local_object_points=83,,,,,,
PV-0065,tv --standing on--> tv stand,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0065.png,local_dataset/qwen_vl_crops/full_validation/7747a50c-9431-24e8-877d-e60c3a341cc2_7/37_36/pair_view_000.png,physically_valid,high,standing_support_consistent,support_contact_plus_vertical_pose,center_dz_norm=0.4379;bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.0663;subject_vertical_aspect=0.8694;local_object_points=959,,,,,,
PV-0066,floor --standing on--> wall,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0066.png,local_dataset/qwen_vl_crops/full_validation/6bde6083-9162-246f-8c9c-e170212059b2_2/1_3/pair_view_000.png,ambiguous,low,support_configuration_uncertain,standing_contact_or_pose_uncertain,center_dz_norm=-0.2208;bbox_gap_norm=0.0033;xy_overlap_ratio=0.7307;local_vertical_gap_norm=-0.4398;subject_vertical_aspect=0.0220;local_object_points=1800,,,,,,
PV-0067,chair --supported by--> floor,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0067.png,,physically_valid,high,contact_or_support_consistent,local_support_surface_contact,center_dz_norm=0.0762;bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.0054;subject_vertical_aspect=1.0360;local_object_points=79,,,,,,
PV-0068,curtain --close by--> lamp,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0068.png,local_dataset/qwen_vl_crops/full_validation/b05fdd8a-fca0-2d4f-8ac5-f6ae697787f5_3/6_19/pair_view_000.png,physically_invalid,medium,distance_inconsistent,robust_bbox_gap_norm_ge_0.65,center_dz_norm=-0.1334;bbox_gap_norm=0.6951;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=1.9216;local_object_points=0,,,,,,
PV-0069,picture --higher than--> picture,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0069.png,,physically_invalid,high,vertical_order_inconsistent,directed_center_height_reversed_le_-0.40,center_dz_norm=-1.1179;bbox_gap_norm=0.4229;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=1.1310;local_object_points=3,,,,,,
PV-0070,wall --close by--> fireplace,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0070.png,,physically_valid,medium,distance_consistent,robust_bbox_gap_norm_le_0.45,center_dz_norm=0.0376;bbox_gap_norm=0.2309;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.2088;local_object_points=0,,,,,,
PV-0071,cabinet --close by--> chair,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0071.png,,physically_valid,medium,distance_consistent,robust_bbox_gap_norm_le_0.45,center_dz_norm=0.1105;bbox_gap_norm=0.2361;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.8863;local_object_points=0,,,,,,
PV-0072,towel --close by--> shower curtain,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0072.png,,ambiguous,low,distance_context_dependent,robust_bbox_gap_norm_mid_band,center_dz_norm=-0.4219;bbox_gap_norm=0.6263;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=3.0037;local_object_points=0,,,,,,
PV-0073,object --supported by--> item,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0073.png,,unobservable,low,occlusion_or_insufficient_evidence,insufficient_public_pair_points,center_dz_norm=None;bbox_gap_norm=None;xy_overlap_ratio=None;local_vertical_gap_norm=None;subject_vertical_aspect=None;local_object_points=None,,,,,,
PV-0074,curtain --close by--> ceiling,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0074.png,local_dataset/qwen_vl_crops/full_validation/38770ca1-86d7-27b8-8619-ab66f67d9adf_5/29_8/pair_view_000.png,physically_valid,high,distance_consistent,robust_bbox_gap_norm_le_0.15,center_dz_norm=-0.3946;bbox_gap_norm=0.0223;xy_overlap_ratio=0.6126;local_vertical_gap_norm=-0.6410;subject_vertical_aspect=3.8930;local_object_points=70,,,,,,
PV-0075,clutter --lying on--> wall,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0075.png,,physically_invalid,high,contact_or_support_missing,lying_support_separated,center_dz_norm=-0.0743;bbox_gap_norm=1.8278;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.3969;local_object_points=0,,,,,,
PV-0076,table --close by--> table,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0076.png,,physically_invalid,high,distance_inconsistent,robust_bbox_gap_norm_ge_1.00,center_dz_norm=0.0307;bbox_gap_norm=2.3863;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.1204;local_object_points=0,,,,,,
PV-0077,toilet --lower than--> wall,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0077.png,,physically_valid,high,vertical_order_consistent,directed_center_height_margin_ge_0.50,center_dz_norm=-0.5316;bbox_gap_norm=0.3747;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=1.6010;local_object_points=0,,,,,,
PV-0078,books --standing on--> wall,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0078.png,local_dataset/qwen_vl_crops/full_validation/5341b7a5-8a66-2cdd-8751-70b98263cb8d_1/8_7/pair_view_000.png,ambiguous,low,support_configuration_uncertain,standing_contact_or_pose_uncertain,center_dz_norm=-0.3296;bbox_gap_norm=0.0000;xy_overlap_ratio=0.7464;local_vertical_gap_norm=-0.6439;subject_vertical_aspect=0.7763;local_object_points=377,,,,,,
PV-0079,frame --higher than--> shelf,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0079.png,local_dataset/qwen_vl_crops/full_validation/280d8ebb-6cc6-2788-9153-98959a2da801_1/52_33/pair_view_000.png,physically_valid,medium,vertical_order_consistent,directed_center_height_margin_ge_0.18,center_dz_norm=0.2784;bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.5568;subject_vertical_aspect=0.4762;local_object_points=498,,,,,,
PV-0080,tv --higher than--> radiator,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0080.png,local_dataset/qwen_vl_crops/full_validation/10b1792e-3938-2467-8bb3-172148ae5a67_2/17_13/pair_view_000.png,physically_valid,medium,vertical_order_consistent,directed_center_height_margin_ge_0.18,center_dz_norm=0.4265;bbox_gap_norm=0.8621;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.7358;local_object_points=0,,,,,,
PV-0081,shelf --higher than--> floor,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0081.png,,physically_valid,medium,vertical_order_consistent,directed_center_height_margin_ge_0.18,center_dz_norm=0.2717;bbox_gap_norm=0.0962;xy_overlap_ratio=0.6500;local_vertical_gap_norm=0.0843;subject_vertical_aspect=1.2982;local_object_points=129,,,,,,
PV-0082,curtain --lying on--> wall,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0082.png,local_dataset/qwen_vl_crops/full_validation/5341b7e3-8a66-2cdd-8709-66a2159f0017_1/14_12/pair_view_000.png,ambiguous,low,pose_subtype_uncertain,lying_contact_or_pose_uncertain,center_dz_norm=0.0905;bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.5363;subject_vertical_aspect=1.2022;local_object_points=704,,,,,,
PV-0083,kitchen cabinet --supported by--> floor,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0083.png,,physically_invalid,medium,contact_or_support_missing,pair_or_vertical_separation,center_dz_norm=0.5528;bbox_gap_norm=0.4882;xy_overlap_ratio=0.4866;local_vertical_gap_norm=0.5095;subject_vertical_aspect=0.7046;local_object_points=42,,,,,,
PV-0084,plant --close by--> wall,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0084.png,local_dataset/qwen_vl_crops/full_validation/5341b7e3-8a66-2cdd-8709-66a2159f0017_1/26_11/pair_view_000.png,physically_valid,high,distance_consistent,robust_bbox_gap_norm_le_0.15,center_dz_norm=-0.2926;bbox_gap_norm=0.0000;xy_overlap_ratio=0.3920;local_vertical_gap_norm=-1.0029;subject_vertical_aspect=0.5827;local_object_points=229,,,,,,
PV-0085,pillow --standing on--> pillow,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0085.png,local_dataset/qwen_vl_crops/full_validation/f2c76fe7-2239-29d0-84f5-144c30fd7451_1/32_38/pair_view_000.png,ambiguous,low,support_configuration_uncertain,standing_contact_or_pose_uncertain,center_dz_norm=0.1663;bbox_gap_norm=0.0000;xy_overlap_ratio=0.0299;local_vertical_gap_norm=-0.2628;subject_vertical_aspect=0.4290;local_object_points=23,,,,,,
PV-0086,doorframe --standing on--> floor,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0086.png,local_dataset/qwen_vl_crops/full_validation/321c8680-a5a8-2a84-85c2-816a26d59516_1/22_1/pair_view_000.png,physically_valid,high,standing_support_consistent,support_contact_plus_vertical_pose,center_dz_norm=0.3774;bbox_gap_norm=0.0266;xy_overlap_ratio=1.0000;local_vertical_gap_norm=0.0200;subject_vertical_aspect=2.5185;local_object_points=217,,,,,,
PV-0087,sofa --standing on--> item,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0087.png,local_dataset/qwen_vl_crops/full_validation/4a9a43d4-7736-2874-87a6-0c3089281af8_7/22_74/pair_view_000.png,ambiguous,low,support_configuration_uncertain,standing_contact_or_pose_uncertain,center_dz_norm=-0.0429;bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.3575;subject_vertical_aspect=0.3765;local_object_points=82,,,,,,
PV-0088,chair --close by--> vase,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0088.png,,physically_invalid,high,distance_inconsistent,robust_bbox_gap_norm_ge_1.00,center_dz_norm=-3.2195;bbox_gap_norm=6.0231;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.3182;local_object_points=0,,,,,,
PV-0089,doorframe --standing on--> wall,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0089.png,,physically_invalid,medium,contact_or_support_missing,standing_support_separated,center_dz_norm=-0.6246;bbox_gap_norm=0.6230;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=2.1748;local_object_points=0,,,,,,
PV-0090,clock --higher than--> ceiling,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0090.png,,physically_invalid,high,vertical_order_inconsistent,directed_center_height_reversed_le_-0.40,center_dz_norm=-0.7084;bbox_gap_norm=1.9189;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=4.3246;local_object_points=0,,,,,,
PV-0091,floor --close by--> door,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0091.png,,physically_valid,high,distance_consistent,robust_bbox_gap_norm_le_0.15,center_dz_norm=-0.4452;bbox_gap_norm=0.0000;xy_overlap_ratio=0.6736;local_vertical_gap_norm=-0.9151;subject_vertical_aspect=0.0844;local_object_points=509,,,,,,
PV-0092,toilet --higher than--> ceiling,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0092.png,,physically_invalid,high,vertical_order_inconsistent,directed_center_height_reversed_le_-0.40,center_dz_norm=-0.9465;bbox_gap_norm=0.7736;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-1.0885;subject_vertical_aspect=1.4904;local_object_points=133,,,,,,
PV-0093,pillow --lying on--> wall,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0093.png,local_dataset/qwen_vl_crops/full_validation/f2c76feb-2239-29d0-8418-72b6051fc144_1/39_26/pair_view_000.png,ambiguous,low,pose_subtype_uncertain,lying_contact_or_pose_uncertain,center_dz_norm=-0.3468;bbox_gap_norm=0.0165;xy_overlap_ratio=0.7644;local_vertical_gap_norm=-0.4709;subject_vertical_aspect=0.6893;local_object_points=149,,,,,,
PV-0094,plant --standing on--> frame,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0094.png,,physically_invalid,high,contact_or_support_missing,standing_support_separated,center_dz_norm=-1.4086;bbox_gap_norm=1.4078;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=1.2315;local_object_points=0,,,,,,
PV-0095,pillow --lying on--> ceiling,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0095.png,,physically_invalid,medium,contact_or_support_missing,lying_support_separated,center_dz_norm=-0.7074;bbox_gap_norm=0.6613;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.7411;subject_vertical_aspect=0.4175;local_object_points=166,,,,,,
PV-0096,floor --higher than--> sink,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0096.png,local_dataset/qwen_vl_crops/full_validation/1d234024-e280-2b1a-8c28-2743fefed020_1/1_26/pair_view_000.png,physically_invalid,high,vertical_order_inconsistent,directed_center_height_reversed_le_-0.40,center_dz_norm=-0.4128;bbox_gap_norm=0.3253;xy_overlap_ratio=0.0000;local_vertical_gap_norm=-0.4626;subject_vertical_aspect=0.0259;local_object_points=129,,,,,,
PV-0097,shelf --lower than--> armchair,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0097.png,local_dataset/qwen_vl_crops/full_validation/20c993b7-698f-29c5-847d-c8cb8a685f5a_2/12_2/pair_view_000.png,physically_invalid,medium,vertical_order_inconsistent,directed_center_height_reversed_le_-0.12,center_dz_norm=0.1202;bbox_gap_norm=0.1880;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=1.1146;local_object_points=0,,,,,,
PV-0098,floor --higher than--> wall,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0098.png,local_dataset/qwen_vl_crops/full_validation/38770ca3-86d7-27b8-85a7-7d840ffdec6a_6/1_9/pair_view_000.png,physically_invalid,medium,vertical_order_inconsistent,directed_center_height_reversed_le_-0.12,center_dz_norm=-0.3259;bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.4795;subject_vertical_aspect=0.0351;local_object_points=1800,,,,,,
PV-0099,toilet paper --close by--> cleanser,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0099.png,,physically_valid,medium,distance_consistent,robust_bbox_gap_norm_le_0.45,center_dz_norm=-0.3215;bbox_gap_norm=0.2275;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.9266;local_object_points=0,,,,,,
PV-0100,trashcan --close by--> door,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0100.png,,physically_invalid,medium,distance_inconsistent,robust_bbox_gap_norm_ge_0.65,center_dz_norm=-0.4779;bbox_gap_norm=0.7655;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=1.3197;local_object_points=0,,,,,,
PV-0101,shelf --lower than--> chair,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0101.png,,physically_invalid,medium,vertical_order_inconsistent,directed_center_height_reversed_le_-0.12,center_dz_norm=0.2182;bbox_gap_norm=1.2838;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=1.9666;local_object_points=0,,,,,,
PV-0102,cabinet --lower than--> shelf,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0102.png,,physically_valid,medium,vertical_order_consistent,directed_center_height_margin_ge_0.18,center_dz_norm=-0.4356;bbox_gap_norm=0.3449;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=1.3819;local_object_points=0,,,,,,
PV-0103,bookshelf --standing on--> floor,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0103.png,,physically_valid,high,standing_support_consistent,support_contact_plus_vertical_pose,center_dz_norm=0.1305;bbox_gap_norm=0.0000;xy_overlap_ratio=0.0000;local_vertical_gap_norm=0.0050;subject_vertical_aspect=4.8132;local_object_points=110,,,,,,
PV-0104,side table --higher than--> pillow,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0104.png,,physically_valid,high,vertical_order_consistent,directed_center_height_margin_ge_0.50,center_dz_norm=0.5043;bbox_gap_norm=0.7645;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.3407;local_object_points=0,,,,,,
PV-0105,shelf --close by--> wall,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0105.png,,physically_valid,medium,distance_consistent,robust_bbox_gap_norm_le_0.45,center_dz_norm=-0.0088;bbox_gap_norm=0.2766;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=1.2305;local_object_points=0,,,,,,
PV-0106,wall --lower than--> plant,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0106.png,,physically_invalid,high,vertical_order_inconsistent,directed_center_height_reversed_le_-0.40,center_dz_norm=1.3058;bbox_gap_norm=1.2286;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.2082;local_object_points=0,,,,,,
PV-0107,clutter --lying on--> wall,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0107.png,,physically_invalid,high,contact_or_support_missing,lying_support_separated,center_dz_norm=0.7136;bbox_gap_norm=1.1910;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.5324;local_object_points=0,,,,,,
PV-0108,wall --standing on--> cabinet,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0108.png,,physically_invalid,medium,contact_or_support_missing,standing_support_separated,center_dz_norm=0.6632;bbox_gap_norm=0.6493;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.1528;local_object_points=0,,,,,,
