audit_id,relation,predicate_label,predicate_family,rgb_pair_crop_path,geometry_projection_path,pair_ply_path,physical_validity_label,confidence,primary_reason_code,evidence_sufficient,notes,reviewer_id,reviewed_at
PV-0046,wall --close by--> wardrobe,close by,proximity,local_dataset/qwen_vl_crops/full_validation/c2d99343-1947-2fbf-808f-92dbb7d47aa5_1/8_2/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0046.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0046.ply,ambiguous,low,distance_context_dependent,True,codex_blinded_proxy:robust_bbox_gap_norm_mid_band;center_dz_norm=0.3149;bbox_gap_norm=0.5623;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.7770;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:58.840270+00:00
PV-0047,wall --close by--> sofa,close by,proximity,local_dataset/qwen_vl_crops/full_validation/6bde60cb-9162-246f-8cf5-d04f7426e56f_1/3_7/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0047.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0047.ply,physically_valid,high,distance_consistent,True,codex_blinded_proxy:robust_bbox_gap_norm_le_0.15;center_dz_norm=0.1985;bbox_gap_norm=0.0000;xy_overlap_ratio=0.5104;local_vertical_gap_norm=-0.1701;subject_vertical_aspect=0.5923;local_object_points=1360,codex_blinded_proxy_v1,2026-07-10T06:52:58.842759+00:00
PV-0048,wall --standing on--> cupboard,standing on,support_contact,local_dataset/qwen_vl_crops/full_validation/4fbad31e-465b-2a5d-84b7-c0ddea978db4_6/8_7/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0048.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0048.ply,ambiguous,low,support_configuration_uncertain,True,codex_blinded_proxy:standing_contact_or_pose_uncertain;center_dz_norm=0.3641;bbox_gap_norm=0.0000;xy_overlap_ratio=0.6322;local_vertical_gap_norm=-0.4178;subject_vertical_aspect=0.7421;local_object_points=1800,codex_blinded_proxy_v1,2026-07-10T06:52:58.845223+00:00
PV-0049,box --lying on--> floor,lying on,support_contact,local_dataset/qwen_vl_crops/full_validation/75c25975-9ca2-2844-9769-84677f46d4cf_2/35_1/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0049.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0049.ply,physically_invalid,medium,contact_or_support_missing,True,codex_blinded_proxy:lying_support_separated;center_dz_norm=0.3517;bbox_gap_norm=0.2847;xy_overlap_ratio=0.7550;local_vertical_gap_norm=None;subject_vertical_aspect=0.8329;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:58.846670+00:00
PV-0050,floor --higher than--> wall,higher than,relative_vertical,local_dataset/qwen_vl_crops/full_validation/38770ca3-86d7-27b8-85a7-7d840ffdec6a_2/1_26/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0050.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0050.ply,physically_invalid,medium,vertical_order_inconsistent,True,codex_blinded_proxy:directed_center_height_reversed_le_-0.12;center_dz_norm=-0.3255;bbox_gap_norm=0.0083;xy_overlap_ratio=0.9268;local_vertical_gap_norm=-0.4987;subject_vertical_aspect=0.0351;local_object_points=1447,codex_blinded_proxy_v1,2026-07-10T06:52:58.848957+00:00
PV-0051,ceiling --lower than--> table,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0051.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0051.ply,physically_invalid,high,vertical_order_inconsistent,True,codex_blinded_proxy:directed_center_height_reversed_le_-0.40;center_dz_norm=1.1204;bbox_gap_norm=1.2484;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.0649;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:58.850463+00:00
PV-0052,bottle --close by--> toilet brush,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0052.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0052.ply,physically_invalid,high,distance_inconsistent,True,codex_blinded_proxy:robust_bbox_gap_norm_ge_1.00;center_dz_norm=5.1458;bbox_gap_norm=4.4950;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=1.8222;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:58.850827+00:00
PV-0053,floor --higher than--> pillow,higher than,relative_vertical,local_dataset/qwen_vl_crops/full_validation/a0905fd9-66f7-2272-9dfb-0483fdcc54c7_5/1_84/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0053.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0053.ply,physically_invalid,medium,vertical_order_inconsistent,True,codex_blinded_proxy:directed_center_height_reversed_le_-0.12;center_dz_norm=-0.1593;bbox_gap_norm=0.0794;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.2165;subject_vertical_aspect=0.0106;local_object_points=475,codex_blinded_proxy_v1,2026-07-10T06:52:58.852553+00:00
PV-0054,wall --supported by--> ceiling,supported by,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0054.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0054.ply,ambiguous,low,support_configuration_uncertain,True,codex_blinded_proxy:contact_band_or_footprint_uncertain;center_dz_norm=-0.2448;bbox_gap_norm=0.0162;xy_overlap_ratio=0.6298;local_vertical_gap_norm=-0.5657;subject_vertical_aspect=0.9315;local_object_points=506,codex_blinded_proxy_v1,2026-07-10T06:52:58.855007+00:00
PV-0055,shelf --lower than--> item,lower than,relative_vertical,local_dataset/qwen_vl_crops/full_validation/4a9a43d4-7736-2874-87a6-0c3089281af8_1/10_60/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0055.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0055.ply,physically_valid,high,vertical_order_consistent,True,codex_blinded_proxy:directed_center_height_margin_ge_0.50;center_dz_norm=-1.2450;bbox_gap_norm=0.7312;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=1.8343;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:58.856630+00:00
PV-0056,bedside table --close by--> clutter,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0056.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0056.ply,physically_invalid,high,distance_inconsistent,True,codex_blinded_proxy:robust_bbox_gap_norm_ge_1.00;center_dz_norm=0.3255;bbox_gap_norm=4.3021;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=1.1076;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:58.857837+00:00
PV-0057,floor --higher than--> oven,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0057.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0057.ply,physically_invalid,medium,vertical_order_inconsistent,True,codex_blinded_proxy:directed_center_height_reversed_le_-0.12;center_dz_norm=-0.2948;bbox_gap_norm=0.1686;xy_overlap_ratio=0.0039;local_vertical_gap_norm=-0.3477;subject_vertical_aspect=0.0618;local_object_points=413,codex_blinded_proxy_v1,2026-07-10T06:52:58.859549+00:00
PV-0058,window --supported by--> floor,supported by,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0058.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0058.ply,physically_invalid,medium,contact_or_support_missing,True,codex_blinded_proxy:pair_or_vertical_separation;center_dz_norm=0.6473;bbox_gap_norm=0.3827;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.4420;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:58.861952+00:00
PV-0059,kitchen cabinet --close by--> toaster,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0059.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0059.ply,ambiguous,low,distance_context_dependent,True,codex_blinded_proxy:robust_bbox_gap_norm_mid_band;center_dz_norm=0.7710;bbox_gap_norm=0.5628;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.6634;local_object_points=6,codex_blinded_proxy_v1,2026-07-10T06:52:58.863395+00:00
PV-0060,stand --lower than--> pc,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0060.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0060.ply,ambiguous,low,vertical_order_near_tie,True,codex_blinded_proxy:directed_center_height_margin_near_zero;center_dz_norm=-0.0940;bbox_gap_norm=1.1533;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.6767;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:58.864386+00:00
PV-0061,scale --lower than--> lamp,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0061.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0061.ply,physically_valid,high,vertical_order_consistent,True,codex_blinded_proxy:directed_center_height_margin_ge_0.50;center_dz_norm=-2.7013;bbox_gap_norm=4.0274;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.1366;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:58.864974+00:00
PV-0062,box --close by--> chair,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0062.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0062.ply,physically_invalid,high,distance_inconsistent,True,codex_blinded_proxy:robust_bbox_gap_norm_ge_1.00;center_dz_norm=0.4558;bbox_gap_norm=1.3315;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.3860;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:58.866385+00:00
PV-0063,player --lower than--> windowsill,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0063.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0063.ply,physically_invalid,medium,vertical_order_inconsistent,True,codex_blinded_proxy:directed_center_height_reversed_le_-0.12;center_dz_norm=0.1541;bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.0161;subject_vertical_aspect=0.4635;local_object_points=139,codex_blinded_proxy_v1,2026-07-10T06:52:58.867144+00:00
PV-0064,window --supported by--> floor,supported by,support_contact,local_dataset/qwen_vl_crops/full_validation/bf9a3dd9-45a5-2e80-817c-f918e193231b_2/19_1/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0064.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0064.ply,ambiguous,low,support_configuration_uncertain,True,codex_blinded_proxy:contact_band_or_footprint_uncertain;center_dz_norm=0.4622;bbox_gap_norm=0.3058;xy_overlap_ratio=0.0000;local_vertical_gap_norm=0.2907;subject_vertical_aspect=1.3213;local_object_points=83,codex_blinded_proxy_v1,2026-07-10T06:52:58.869589+00:00
PV-0065,tv --standing on--> tv stand,standing on,support_contact,local_dataset/qwen_vl_crops/full_validation/7747a50c-9431-24e8-877d-e60c3a341cc2_7/37_36/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0065.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0065.ply,physically_valid,high,standing_support_consistent,True,codex_blinded_proxy:support_contact_plus_vertical_pose;center_dz_norm=0.4379;bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.0663;subject_vertical_aspect=0.8694;local_object_points=959,codex_blinded_proxy_v1,2026-07-10T06:52:58.871293+00:00
PV-0066,floor --standing on--> wall,standing on,support_contact,local_dataset/qwen_vl_crops/full_validation/6bde6083-9162-246f-8c9c-e170212059b2_2/1_3/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0066.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0066.ply,ambiguous,low,support_configuration_uncertain,True,codex_blinded_proxy:standing_contact_or_pose_uncertain;center_dz_norm=-0.2208;bbox_gap_norm=0.0033;xy_overlap_ratio=0.7307;local_vertical_gap_norm=-0.4398;subject_vertical_aspect=0.0220;local_object_points=1800,codex_blinded_proxy_v1,2026-07-10T06:52:58.873824+00:00
PV-0067,chair --supported by--> floor,supported by,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0067.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0067.ply,physically_valid,high,contact_or_support_consistent,True,codex_blinded_proxy:local_support_surface_contact;center_dz_norm=0.0762;bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.0054;subject_vertical_aspect=1.0360;local_object_points=79,codex_blinded_proxy_v1,2026-07-10T06:52:58.876029+00:00
PV-0068,curtain --close by--> lamp,close by,proximity,local_dataset/qwen_vl_crops/full_validation/b05fdd8a-fca0-2d4f-8ac5-f6ae697787f5_3/6_19/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0068.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0068.ply,physically_invalid,medium,distance_inconsistent,True,codex_blinded_proxy:robust_bbox_gap_norm_ge_0.65;center_dz_norm=-0.1334;bbox_gap_norm=0.6951;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=1.9216;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:58.877529+00:00
PV-0069,picture --higher than--> picture,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0069.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0069.ply,physically_invalid,high,vertical_order_inconsistent,True,codex_blinded_proxy:directed_center_height_reversed_le_-0.40;center_dz_norm=-1.1179;bbox_gap_norm=0.4229;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=1.1310;local_object_points=3,codex_blinded_proxy_v1,2026-07-10T06:52:58.877998+00:00
PV-0070,wall --close by--> fireplace,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0070.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0070.ply,physically_valid,medium,distance_consistent,True,codex_blinded_proxy:robust_bbox_gap_norm_le_0.45;center_dz_norm=0.0376;bbox_gap_norm=0.2309;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.2088;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:58.879723+00:00
PV-0071,cabinet --close by--> chair,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0071.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0071.ply,physically_valid,medium,distance_consistent,True,codex_blinded_proxy:robust_bbox_gap_norm_le_0.45;center_dz_norm=0.1105;bbox_gap_norm=0.2361;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.8863;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:58.881842+00:00
PV-0072,towel --close by--> shower curtain,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0072.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0072.ply,ambiguous,low,distance_context_dependent,True,codex_blinded_proxy:robust_bbox_gap_norm_mid_band;center_dz_norm=-0.4219;bbox_gap_norm=0.6263;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=3.0037;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:58.883376+00:00
PV-0073,object --supported by--> item,supported by,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0073.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0073.ply,unobservable,low,occlusion_or_insufficient_evidence,False,codex_blinded_proxy:insufficient_public_pair_points;center_dz_norm=None;bbox_gap_norm=None;xy_overlap_ratio=None;local_vertical_gap_norm=None;subject_vertical_aspect=None;local_object_points=None,codex_blinded_proxy_v1,2026-07-10T06:52:58.883543+00:00
PV-0074,curtain --close by--> ceiling,close by,proximity,local_dataset/qwen_vl_crops/full_validation/38770ca1-86d7-27b8-8619-ab66f67d9adf_5/29_8/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0074.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0074.ply,physically_valid,high,distance_consistent,True,codex_blinded_proxy:robust_bbox_gap_norm_le_0.15;center_dz_norm=-0.3946;bbox_gap_norm=0.0223;xy_overlap_ratio=0.6126;local_vertical_gap_norm=-0.6410;subject_vertical_aspect=3.8930;local_object_points=70,codex_blinded_proxy_v1,2026-07-10T06:52:58.886113+00:00
PV-0075,clutter --lying on--> wall,lying on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0075.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0075.ply,physically_invalid,high,contact_or_support_missing,True,codex_blinded_proxy:lying_support_separated;center_dz_norm=-0.0743;bbox_gap_norm=1.8278;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.3969;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:58.887410+00:00
PV-0076,table --close by--> table,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0076.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0076.ply,physically_invalid,high,distance_inconsistent,True,codex_blinded_proxy:robust_bbox_gap_norm_ge_1.00;center_dz_norm=0.0307;bbox_gap_norm=2.3863;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.1204;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:58.887941+00:00
PV-0077,toilet --lower than--> wall,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0077.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0077.ply,physically_valid,high,vertical_order_consistent,True,codex_blinded_proxy:directed_center_height_margin_ge_0.50;center_dz_norm=-0.5316;bbox_gap_norm=0.3747;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=1.6010;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:58.889995+00:00
PV-0078,books --standing on--> wall,standing on,support_contact,local_dataset/qwen_vl_crops/full_validation/5341b7a5-8a66-2cdd-8751-70b98263cb8d_1/8_7/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0078.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0078.ply,ambiguous,low,support_configuration_uncertain,True,codex_blinded_proxy:standing_contact_or_pose_uncertain;center_dz_norm=-0.3296;bbox_gap_norm=0.0000;xy_overlap_ratio=0.7464;local_vertical_gap_norm=-0.6439;subject_vertical_aspect=0.7763;local_object_points=377,codex_blinded_proxy_v1,2026-07-10T06:52:58.891811+00:00
