audit_id,relation,predicate_label,predicate_family,rgb_pair_crop_path,geometry_projection_path,pair_ply_path,physical_validity_label,confidence,primary_reason_code,evidence_sufficient,notes,reviewer_id,reviewed_at
PV-0391,ceiling --lying on--> floor,lying on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0391.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0391.ply,,,,,,,
PV-0368,pillow --lying on--> floor,lying on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0368.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0368.ply,,,,,,,
PV-0351,plant --lying on--> fireplace,lying on,support_contact,local_dataset/qwen_vl_crops/full_validation/ea318260-0a4c-2749-9389-4c16c782c4b1_2/55_18/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0351.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0351.ply,,,,,,,
PV-0325,floor --close by--> lamp,close by,proximity,local_dataset/qwen_vl_crops/full_validation/10b17957-3938-2467-88a5-9e9254930dad_6/1_7/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0325.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0325.ply,,,,,,,
PV-0228,picture --standing on--> light,standing on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0228.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0228.ply,,,,,,,
PV-0241,floor --lower than--> pillow,lower than,relative_vertical,local_dataset/qwen_vl_crops/full_validation/f2c76fe9-2239-29d0-87ec-f2c7ced812c1_1/1_37/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0241.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0241.ply,,,,,,,
PV-0156,floor --lying on--> lamp,lying on,support_contact,local_dataset/qwen_vl_crops/full_validation/c7895f27-339c-2d13-836b-c12dca280261_4/1_42/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0156.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0156.ply,,,,,,,
PV-0229,shoes --close by--> window,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0229.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0229.ply,,,,,,,
PV-0113,table --close by--> radiator,close by,proximity,local_dataset/qwen_vl_crops/full_validation/f2c76feb-2239-29d0-8418-72b6051fc144_4/31_5/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0113.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0113.ply,,,,,,,
PV-0025,dining chair --close by--> ceiling,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0025.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0025.ply,,,,,,,
PV-0249,curtain --close by--> curtain,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0249.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0249.ply,,,,,,,
PV-0231,window --supported by--> floor,supported by,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0231.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0231.ply,,,,,,,
PV-0056,bedside table --close by--> clutter,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0056.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0056.ply,,,,,,,
PV-0061,scale --lower than--> lamp,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0061.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0061.ply,,,,,,,
PV-0136,fruit plate --higher than--> chair,higher than,relative_vertical,local_dataset/qwen_vl_crops/full_validation/bf9a3de9-45a5-2e80-8022-277108d67404_1/33_7/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0136.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0136.ply,,,,,,,
PV-0264,picture --higher than--> heater,higher than,relative_vertical,local_dataset/qwen_vl_crops/full_validation/7747a510-9431-24e8-8705-907ee78be2a2_1/39_35/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0264.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0264.ply,,,,,,,
PV-0187,pillow --standing on--> tv stand,standing on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0187.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0187.ply,,,,,,,
PV-0201,clutter --standing on--> ceiling,standing on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0201.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0201.ply,,,,,,,
PV-0045,table --close by--> wall,close by,proximity,local_dataset/qwen_vl_crops/full_validation/c2d99349-1947-2fbf-837e-a0bd5e027c52_3/24_5/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0045.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0045.ply,,,,,,,
PV-0097,shelf --lower than--> armchair,lower than,relative_vertical,local_dataset/qwen_vl_crops/full_validation/20c993b7-698f-29c5-847d-c8cb8a685f5a_2/12_2/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0097.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0097.ply,,,,,,,
PV-0067,chair --supported by--> floor,supported by,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0067.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0067.ply,,,,,,,
PV-0143,pillow --close by--> pillow,close by,proximity,local_dataset/qwen_vl_crops/full_validation/f2c76ff1-2239-29d0-87f5-8a0346584384_1/36_33/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0143.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0143.ply,,,,,,,
PV-0326,napkins --close by--> tv,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0326.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0326.ply,,,,,,,
PV-0106,wall --lower than--> plant,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0106.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0106.ply,,,,,,,
PV-0047,wall --close by--> sofa,close by,proximity,local_dataset/qwen_vl_crops/full_validation/6bde60cb-9162-246f-8cf5-d04f7426e56f_1/3_7/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0047.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0047.ply,,,,,,,
PV-0194,floor --lower than--> box,lower than,relative_vertical,local_dataset/qwen_vl_crops/full_validation/75c25975-9ca2-2844-9769-84677f46d4cf_2/1_34/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0194.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0194.ply,,,,,,,
PV-0243,wall --close by--> floor,close by,proximity,local_dataset/qwen_vl_crops/full_validation/c7895f07-339c-2d13-8176-7418b6e8d7ce_1/3_1/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0243.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0243.ply,,,,,,,
PV-0128,trashcan --close by--> floor,close by,proximity,local_dataset/qwen_vl_crops/full_validation/ab835fae-54c6-29a1-995e-b06cfc555786_1/32_1/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0128.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0128.ply,,,,,,,
PV-0154,wall --higher than--> pillow,higher than,relative_vertical,local_dataset/qwen_vl_crops/full_validation/f2c76fe5-2239-29d0-8593-1a2555125595_3/26_39/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0154.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0154.ply,,,,,,,
PV-0234,wall --lying on--> curtain,lying on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0234.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0234.ply,,,,,,,
PV-0457,cushion --lying on--> floor,lying on,support_contact,local_dataset/qwen_vl_crops/full_validation/2451c048-fae8-24f6-9043-f1604dbada2c_3/54_1/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0457.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0457.ply,,,,,,,
PV-0072,towel --close by--> shower curtain,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0072.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0072.ply,,,,,,,
PV-0378,plant --supported by--> wall,supported by,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0378.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0378.ply,,,,,,,
PV-0122,picture --close by--> picture,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0122.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0122.ply,,,,,,,
PV-0099,toilet paper --close by--> cleanser,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0099.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0099.ply,,,,,,,
PV-0121,lamp --close by--> chair,close by,proximity,local_dataset/qwen_vl_crops/full_validation/ddc73799-765b-241a-9c30-f75dcb7627d4_2/36_11/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0121.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0121.ply,,,,,,,
PV-0028,heater --supported by--> floor,supported by,support_contact,local_dataset/qwen_vl_crops/full_validation/ba6fdaac-a4c1-2dca-8380-f16765679fd7_1/39_1/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0028.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0028.ply,,,,,,,
PV-0335,ceiling --higher than--> sink,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0335.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0335.ply,,,,,,,
PV-0165,kitchen cabinet --supported by--> floor,supported by,support_contact,local_dataset/qwen_vl_crops/full_validation/8eabc45f-5af7-2f32-8528-640861d2a135_7/47_1/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0165.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0165.ply,,,,,,,
PV-0466,wall --lying on--> floor,lying on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0466.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0466.ply,,,,,,,
PV-0398,shelf --lower than--> couch table,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0398.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0398.ply,,,,,,,
PV-0394,clutter --close by--> lamp,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0394.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0394.ply,,,,,,,
PV-0181,floor --higher than--> ceiling,higher than,relative_vertical,local_dataset/qwen_vl_crops/full_validation/c2d99345-1947-2fbf-818d-90ea82acef29_2/1_6/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0181.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0181.ply,,,,,,,
PV-0481,wall --close by--> picture,close by,proximity,local_dataset/qwen_vl_crops/full_validation/f2c76feb-2239-29d0-8418-72b6051fc144_1/26_23/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0481.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0481.ply,,,,,,,
PV-0224,plant --close by--> sofa,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0224.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0224.ply,,,,,,,
PV-0345,couch table --lower than--> blanket,lower than,relative_vertical,local_dataset/qwen_vl_crops/full_validation/10b17957-3938-2467-88a5-9e9254930dad_4/10_107/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0345.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0345.ply,,,,,,,
PV-0129,plant --higher than--> chair,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0129.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0129.ply,,,,,,,
PV-0386,box --lying on--> clothes,lying on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0386.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0386.ply,,,,,,,
PV-0247,wall --higher than--> wall,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0247.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0247.ply,,,,,,,
PV-0356,plant --lower than--> item,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0356.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0356.ply,,,,,,,
PV-0399,wall --close by--> kitchen cabinet,close by,proximity,local_dataset/qwen_vl_crops/full_validation/38770ca5-86d7-27b8-871c-57fdbfe87905_4/26_15/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0399.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0399.ply,,,,,,,
PV-0145,tv --lying on--> floor,lying on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0145.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0145.ply,,,,,,,
PV-0088,chair --close by--> vase,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0088.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0088.ply,,,,,,,
PV-0410,shoes --lying on--> floor,lying on,support_contact,local_dataset/qwen_vl_crops/full_validation/38770ca5-86d7-27b8-871c-57fdbfe87905_1/61_1/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0410.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0410.ply,,,,,,,
PV-0094,plant --standing on--> frame,standing on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0094.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0094.ply,,,,,,,
PV-0397,plant --supported by--> box,supported by,support_contact,local_dataset/qwen_vl_crops/full_validation/ddc7379b-765b-241a-9f45-c37e41608726_4/49_47/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0397.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0397.ply,,,,,,,
PV-0197,plant --higher than--> window,higher than,relative_vertical,local_dataset/qwen_vl_crops/full_validation/1d2f850c-d757-207c-8fba-60b90a7d4691_1/48_13/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0197.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0197.ply,,,,,,,
PV-0462,floor --standing on--> sink,standing on,support_contact,local_dataset/qwen_vl_crops/full_validation/bcb0fe04-4f39-2c70-9f03-d0eec592de24_2/1_26/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0462.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0462.ply,,,,,,,
PV-0452,carpet --close by--> armchair,close by,proximity,local_dataset/qwen_vl_crops/full_validation/6bde60cf-9162-246f-8f98-6355d75494c2_1/2_8/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0452.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0452.ply,,,,,,,
PV-0389,wall --supported by--> box,supported by,support_contact,local_dataset/qwen_vl_crops/full_validation/bf9a3ddf-45a5-2e80-8007-8e9e7f323e52_1/6_36/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0389.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0389.ply,,,,,,,
PV-0214,monitor --lying on--> cushion,lying on,support_contact,local_dataset/qwen_vl_crops/full_validation/ddc73797-765b-241a-9e2c-097c5989baf6_3/62_102/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0214.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0214.ply,,,,,,,
PV-0078,books --standing on--> wall,standing on,support_contact,local_dataset/qwen_vl_crops/full_validation/5341b7a5-8a66-2cdd-8751-70b98263cb8d_1/8_7/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0078.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0078.ply,,,,,,,
PV-0271,pillow --lying on--> ceiling,lying on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0271.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0271.ply,,,,,,,
PV-0158,pack --lying on--> microwave,lying on,support_contact,local_dataset/qwen_vl_crops/full_validation/7747a50c-9431-24e8-877d-e60c3a341cc2_5/52_54/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0158.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0158.ply,,,,,,,
PV-0059,kitchen cabinet --close by--> toaster,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0059.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0059.ply,,,,,,,
PV-0359,ceiling --lower than--> wall,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0359.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0359.ply,,,,,,,
PV-0309,ceiling --supported by--> floor,supported by,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0309.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0309.ply,,,,,,,
PV-0032,floor --higher than--> cabinet,higher than,relative_vertical,local_dataset/qwen_vl_crops/full_validation/6e67e550-1209-2cd0-8294-7cc2564cf82c_2/1_15/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0032.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0032.ply,,,,,,,
PV-0162,pillow --close by--> radiator,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0162.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0162.ply,,,,,,,
PV-0403,light --supported by--> floor,supported by,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0403.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0403.ply,,,,,,,
PV-0134,chair --close by--> chair,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0134.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0134.ply,,,,,,,
PV-0460,table --close by--> wall,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0460.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0460.ply,,,,,,,
PV-0020,floor --supported by--> chair,supported by,support_contact,local_dataset/qwen_vl_crops/full_validation/b1f23308-d255-2761-94da-981d962c6bf8_1/1_4/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0020.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0020.ply,,,,,,,
PV-0320,toilet --standing on--> floor,standing on,support_contact,local_dataset/qwen_vl_crops/full_validation/1d234024-e280-2b1a-8c28-2743fefed020_2/14_1/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0320.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0320.ply,,,,,,,
PV-0273,lamp --standing on--> floor,standing on,support_contact,local_dataset/qwen_vl_crops/full_validation/c92fb5b7-f771-2064-87a9-31c819832405_1/11_1/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0273.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0273.ply,,,,,,,
PV-0132,cabinet --lying on--> stand,lying on,support_contact,local_dataset/qwen_vl_crops/full_validation/ddc73797-765b-241a-9e2c-097c5989baf6_1/35_34/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0132.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0132.ply,,,,,,,
PV-0093,pillow --lying on--> wall,lying on,support_contact,local_dataset/qwen_vl_crops/full_validation/f2c76feb-2239-29d0-8418-72b6051fc144_1/39_26/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0093.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0093.ply,,,,,,,
PV-0274,wall --close by--> picture,close by,proximity,local_dataset/qwen_vl_crops/full_validation/f2c76fe9-2239-29d0-87ec-f2c7ced812c1_1/2_25/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0274.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0274.ply,,,,,,,
PV-0027,clothes --close by--> heater,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0027.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0027.ply,,,,,,,
PV-0484,plant --close by--> window,close by,proximity,local_dataset/qwen_vl_crops/full_validation/bf9a3d9e-45a5-2e80-83c6-4e427c5586a2_2/10_9/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0484.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0484.ply,,,,,,,
PV-0408,floor --lower than--> curtain,lower than,relative_vertical,local_dataset/qwen_vl_crops/full_validation/c92fb5b7-f771-2064-87a9-31c819832405_1/1_6/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0408.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0408.ply,,,,,,,
PV-0174,wall --standing on--> floor,standing on,support_contact,local_dataset/qwen_vl_crops/full_validation/75c25989-9ca2-2844-97b4-31b81f7554b8_2/2_1/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0174.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0174.ply,,,,,,,
PV-0004,pillow --lying on--> floor,lying on,support_contact,local_dataset/qwen_vl_crops/full_validation/10b1792a-3938-2467-8b4e-a93da27a0985_5/37_1/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0004.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0004.ply,,,,,,,
PV-0310,plate --lower than--> item,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0310.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0310.ply,,,,,,,
PV-0233,bidet --higher than--> ceiling,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0233.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0233.ply,,,,,,,
PV-0153,basket --standing on--> shelf,standing on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0153.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0153.ply,,,,,,,
PV-0002,fireplace --standing on--> decoration,standing on,support_contact,local_dataset/qwen_vl_crops/full_validation/280d8ebb-6cc6-2788-9153-98959a2da801_3/18_53/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0002.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0002.ply,,,,,,,
PV-0405,stool --supported by--> plant,supported by,support_contact,local_dataset/qwen_vl_crops/full_validation/ddc73797-765b-241a-9e2c-097c5989baf6_7/26_49/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0405.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0405.ply,,,,,,,
PV-0358,cabinet --lower than--> clock,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0358.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0358.ply,,,,,,,
PV-0095,pillow --lying on--> ceiling,lying on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0095.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0095.ply,,,,,,,
PV-0450,chair --supported by--> chair,supported by,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0450.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0450.ply,,,,,,,
PV-0189,vase --lower than--> flower,lower than,relative_vertical,local_dataset/qwen_vl_crops/full_validation/cdcaf5bd-ddd8-2ed6-97c3-489e105e4dde_2/27_24/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0189.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0189.ply,,,,,,,
PV-0035,book --supported by--> ceiling,supported by,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0035.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0035.ply,,,,,,,
PV-0098,floor --higher than--> wall,higher than,relative_vertical,local_dataset/qwen_vl_crops/full_validation/38770ca3-86d7-27b8-85a7-7d840ffdec6a_6/1_9/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0098.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0098.ply,,,,,,,
PV-0058,window --supported by--> floor,supported by,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0058.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0058.ply,,,,,,,
PV-0308,box --lower than--> box,lower than,relative_vertical,local_dataset/qwen_vl_crops/full_validation/75c25975-9ca2-2844-9769-84677f46d4cf_2/34_35/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0308.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0308.ply,,,,,,,
PV-0259,ceiling --higher than--> toilet paper dispenser,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0259.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0259.ply,,,,,,,
PV-0222,floor --lower than--> curtain,lower than,relative_vertical,local_dataset/qwen_vl_crops/full_validation/ddc73797-765b-241a-9e2c-097c5989baf6_3/1_7/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0222.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0222.ply,,,,,,,
PV-0270,window --higher than--> plant,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0270.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0270.ply,,,,,,,
